Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg F),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg F),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg F),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,AVG_CHT,CHT_OAT_Ratio,Fuel Flow Integral,Distance Traveled,Max CHT,Engine Run,Flight ID,Fuel Flow,MPG
831.06,2,9,2026-03-18 23:08:55,36.91247,-121.44859,2048.0,146.9,145.9,-12.6,-0.65,KCVH,2.2,121.8,0.0,1.0,-1.4,134.8,139.2,1940.0,0.0,-0.02,0.9,0.0,66.0,91.4,148.8,30.0,4560.0,,,132.0,2000.0,,,126.0,0.0,0.0,5.0,-13.0,53.0,3.0,0.0,0.0,-9.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2503.0,2503.0,24.9,11.9,,11.9,24.3,,,16.9,0.0,0.0,5.6,7.0,5.4,,,,,384.8,1369.4,381.2,1340.6,390.2,1315.4,392.0,1338.8,,,-29.0,0.0,,24.3,2.0,0.0,,,1.948,1.649,81.8,189.14,,,74.0,R,,2503.0,387.05,4.2346827133479215,1.4866805555555553,79068.48766666665,413.6,True,2026-03-18 22:55:22 - Flight 1,11.9,12.344537815126051
832.06,2,9,2026-03-18 23:08:56,36.9119,-121.44812,2045.0,147.1,146.0,-12.6,-0.65,KCVH,2.1,121.4,0.0,1.1,-1.6,134.1,139.0,1940.0,-0.1,-0.03,1.0,0.0,-11.0,91.4,148.6,30.0,4568.0,,,132.0,2000.0,,,126.0,0.0,0.0,5.0,-13.0,54.0,3.0,0.0,0.0,-9.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2498.0,2498.0,24.9,11.9,,11.9,24.2,,,16.9,0.0,0.0,5.7,7.0,5.4,,,,,384.8,1371.2,381.2,1342.4,390.2,1317.2,392.0,1342.4,,,-29.0,0.0,,24.2,2.0,0.0,,,1.947,1.643,82.4,189.14,,,74.0,R,,2498.0,387.05,4.2346827133479215,1.4899861111111108,79316.42766666666,413.6,True,2026-03-18 22:55:22 - Flight 1,11.9,12.361344537815125
833.06,2,9,2026-03-18 23:08:57,36.91134,-121.44765,2041.0,147.4,146.1,-12.5,-0.65,KCVH,2.1,120.9,0.0,0.9,-0.8,134.6,139.5,1940.0,0.2,-0.01,1.1,0.0,-76.0,91.4,149.1,30.0,4568.0,,,132.0,2000.0,,,126.0,0.0,0.0,5.0,-13.0,55.0,3.0,0.0,0.0,-11.0,0.0,0.0,-57.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2501.0,2501.0,24.9,11.9,,11.9,24.3,,,16.9,0.0,0.0,5.9,7.0,5.4,,,,,384.8,1374.8,381.2,1342.4,390.2,1320.8,390.2,1342.4,,,-29.0,0.0,,24.3,2.0,0.0,,,1.947,1.746,82.3,189.5,,,74.0,R,,2501.0,386.59999999999997,4.229759299781181,1.4932916666666665,79564.78933333332,413.6,True,2026-03-18 22:55:22 - Flight 1,11.9,12.38655462184874
834.06,2,9,2026-03-18 23:08:58,36.91077,-121.44717,2033.0,147.6,146.3,-12.5,-0.66,KCVH,2.1,120.4,0.0,0.7,-2.3,134.0,140.3,1940.0,-0.0,-0.01,1.0,0.0,-144.0,91.4,150.0,30.0,4568.0,,,132.0,2000.0,,,126.0,0.0,0.0,5.0,-13.0,56.0,3.0,0.0,0.0,-9.0,0.0,0.0,-57.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,190.4,2509.0,2509.0,24.9,11.9,,11.9,24.3,,,16.9,0.0,0.0,5.6,7.0,5.4,,,,,384.8,1376.6,381.2,1344.2,390.2,1322.6,390.2,1344.2,,,-29.0,0.0,,24.3,2.0,0.0,,,1.932,1.721,82.2,189.68,,,74.0,R,,2509.0,386.59999999999997,4.229759299781181,1.496597222222222,79813.57266666665,413.6,True,2026-03-18 22:55:22 - Flight 1,11.9,12.403361344537814
835.06,2,9,2026-03-18 23:08:59,36.9102,-121.4467,2027.0,147.9,146.2,-12.5,-0.67,KCVH,2.0,119.9,0.0,0.7,-2.9,133.7,140.7,1937.0,-0.1,-0.03,1.0,0.0,-171.0,91.4,150.4,30.0,4564.0,,,132.0,2000.0,,,126.0,0.0,0.0,5.0,-13.0,56.0,3.0,0.0,0.0,-8.0,0.0,0.0,-56.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2507.0,2507.0,24.9,11.9,,11.9,24.3,,,16.9,0.0,0.0,5.5,7.0,5.4,,,,,384.8,1374.8,383.0,1344.2,390.2,1320.8,392.0,1344.2,,,-29.0,0.0,,24.3,2.0,0.0,,,1.93,1.697,82.1,189.32,,,74.0,R,,2507.0,387.5,4.23960612691466,1.4999027777777776,80062.77766666665,413.6,True,2026-03-18 22:55:22 - Flight 1,11.9,12.428571428571429
836.06,2,9,2026-03-18 23:09:00,36.90963,-121.44622,2022.0,148.0,146.0,-12.5,-0.67,KCVH,2.0,119.4,0.0,0.9,-3.7,133.5,141.1,1932.0,-0.2,-0.04,1.1,0.0,-198.0,91.4,150.8,30.0,4559.0,,,132.0,2000.0,,,126.0,0.0,0.0,5.0,-13.0,57.0,3.0,0.0,0.0,-7.0,0.0,0.0,-57.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2507.0,2507.0,24.9,11.9,,11.9,24.3,,,16.9,0.0,0.0,5.6,7.0,5.4,,,,,384.8,1371.2,381.2,1342.4,390.2,1319.0,390.2,1340.6,,,-29.0,0.0,,24.3,2.0,0.0,,,1.893,1.693,82.3,189.32,,,74.0,R,,2507.0,386.59999999999997,4.229759299781181,1.503208333333333,80312.31999999998,413.6,True,2026-03-18 22:55:22 - Flight 1,11.9,12.436974789915967
837.06,2,9,2026-03-18 23:09:01,36.90906,-121.44575,2021.0,148.1,145.9,-12.5,-0.67,KCVH,1.9,118.9,0.0,0.8,-2.3,133.9,141.8,1929.0,-0.4,-0.02,1.0,0.0,-197.0,91.4,151.6,30.0,4555.0,,,132.0,2000.0,,,126.0,0.0,0.0,5.0,-13.0,57.0,3.0,0.0,0.0,-8.0,0.0,0.0,-57.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2501.0,2501.0,24.9,11.9,,11.9,24.3,,,16.9,0.0,0.0,5.8,7.0,5.4,,,,,384.8,1373.0,383.0,1340.6,390.2,1319.0,392.0,1338.8,,,-29.0,0.0,,24.3,2.0,0.0,,,1.888,1.692,82.3,189.32,,,74.0,R,,2501.0,387.5,4.23960612691466,1.5065138888888887,80562.03099999999,413.6,True,2026-03-18 22:55:22 - Flight 1,11.9,12.445378151260503
838.06,2,9,2026-03-18 23:09:02,36.90849,-121.44527,2021.0,148.0,146.1,-12.5,-0.68,KCVH,1.9,118.3,0.0,0.9,-0.6,134.9,141.9,1927.0,0.2,-0.01,1.1,0.0,-165.0,91.4,151.7,30.0,4553.0,,,132.0,2000.0,,,126.0,0.0,0.0,5.0,-14.0,58.0,3.0,0.0,0.0,-12.0,0.0,0.0,-57.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,190.4,2504.0,2504.0,24.9,12.0,,12.0,24.3,,,16.9,0.0,0.0,5.9,7.0,5.4,,,,,384.8,1371.2,383.0,1344.2,390.2,1320.8,390.2,1340.6,,,-29.0,0.0,,24.3,2.0,0.0,,,1.888,1.707,82.2,189.68,,,74.0,R,,2504.0,387.05,4.2346827133479215,1.5098333333333331,80811.74199999998,413.6,True,2026-03-18 22:55:22 - Flight 1,12.0,12.333333333333334
839.06,2,9,2026-03-18 23:09:03,36.90792,-121.44479,2022.0,147.8,146.1,-12.5,-0.68,KCVH,1.9,117.7,0.0,0.9,-3.5,134.0,141.8,1927.0,-0.1,-0.03,1.0,0.0,-88.0,91.4,151.6,30.0,4552.0,,,132.0,2000.0,,,126.0,0.0,0.0,5.0,-14.0,58.0,3.0,0.0,0.0,-7.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,190.4,2507.0,2507.0,24.9,12.0,,12.0,24.4,,,16.8,0.0,0.0,5.7,7.0,5.4,,,,,384.8,1371.2,383.0,1344.2,390.2,1322.6,390.2,1340.6,,,-29.0,0.0,,24.4,2.0,0.0,,,1.904,1.765,82.3,189.86,,,74.0,R,,2507.0,387.05,4.2346827133479215,1.5131666666666663,81061.19999999998,413.6,True,2026-03-18 22:55:22 - Flight 1,12.0,12.316666666666668
840.06,2,9,2026-03-18 23:09:04,36.90736,-121.44431,2025.0,147.6,145.9,-12.5,-0.69,KCVH,1.8,117.1,0.0,1.3,-2.9,134.1,141.1,1927.0,-0.4,-0.01,1.0,0.0,-25.0,91.4,150.9,30.0,4552.0,,,132.0,2000.0,,,126.0,0.0,0.0,5.0,-14.0,59.0,3.0,0.0,0.0,-7.0,0.0,0.0,-59.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,190.4,2505.0,2505.0,24.9,12.0,,12.0,24.3,,,16.8,0.0,0.0,5.5,7.0,5.4,,,,,384.8,1369.4,381.2,1342.4,390.2,1320.8,390.2,1340.6,,,-29.0,0.0,,24.3,2.0,0.0,,,1.901,1.733,82.2,189.5,,,74.0,R,,2505.0,386.59999999999997,4.229759299781181,1.5164999999999997,81310.32066666665,413.6,True,2026-03-18 22:55:22 - Flight 1,12.0,12.299999999999999
841.06,2,9,2026-03-18 23:09:05,36.90679,-121.44383,2027.0,147.3,145.9,-12.5,-0.7,KCVH,1.8,116.5,0.0,1.2,-3.2,133.7,141.4,1927.0,-0.3,-0.03,1.0,0.0,45.0,91.4,151.1,30.0,4552.0,,,132.0,2000.0,,,126.0,0.0,0.0,5.0,-14.0,60.0,3.0,0.0,0.0,-6.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,190.4,2507.0,2507.0,24.9,12.0,,12.0,24.3,,,16.8,0.0,0.0,5.7,7.0,5.4,,,,,384.8,1367.6,381.2,1342.4,390.2,1319.0,390.2,1338.8,,,-29.0,0.0,,24.3,2.0,0.0,,,1.888,1.686,81.9,189.68,,,74.0,R,,2507.0,386.59999999999997,4.229759299781181,1.5198333333333331,81559.01966666665,413.6,True,2026-03-18 22:55:22 - Flight 1,12.0,12.275
842.06,2,9,2026-03-18 23:09:06,36.90623,-121.44335,2028.0,147.2,145.6,-12.5,-0.7,KCVH,1.8,115.8,0.0,0.9,-1.8,134.2,140.8,1927.0,0.3,-0.04,1.0,0.0,36.0,91.4,150.5,30.0,4543.0,,,132.0,2000.0,,,126.0,0.0,0.0,5.0,-14.0,61.0,3.0,0.0,0.0,-10.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,190.4,2502.0,2502.0,24.9,11.9,,11.9,24.4,,,16.8,0.0,0.0,5.8,7.0,5.4,,,,,384.8,1367.6,381.2,1340.6,390.2,1317.2,390.2,1337.0,,,-29.0,0.0,,24.4,2.0,0.0,,,1.888,1.688,82.1,189.68,,,74.0,R,,2502.0,386.59999999999997,4.229759299781181,1.5231527777777776,81807.38133333331,413.6,True,2026-03-18 22:55:22 - Flight 1,11.9,12.369747899159663
843.06,2,9,2026-03-18 23:09:07,36.90566,-121.44288,2029.0,147.1,145.6,-12.5,-0.7,KCVH,1.7,115.2,0.0,1.0,-2.6,133.6,141.0,1927.0,0.2,-0.04,1.0,0.0,30.0,91.4,150.6,30.0,4543.0,,,132.0,2000.0,,,126.0,0.0,0.0,5.0,-14.0,61.0,3.0,0.0,0.0,-9.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,190.4,2500.0,2500.0,24.9,11.9,,11.9,24.3,,,16.8,0.0,0.0,6.0,7.0,5.4,,,,,384.8,1369.4,381.2,1342.4,390.2,1320.8,390.2,1337.0,,,-29.0,0.0,,24.3,2.0,0.0,,,1.888,1.697,81.8,189.86,,,74.0,R,,2500.0,386.59999999999997,4.229759299781181,1.526458333333333,82055.57433333332,413.6,True,2026-03-18 22:55:22 - Flight 1,11.9,12.361344537815125
844.06,2,9,2026-03-18 23:09:08,36.9051,-121.4424,2030.0,147.1,145.5,-12.5,-0.71,KCVH,1.7,114.5,0.0,0.8,-1.9,133.6,140.7,1927.0,0.1,-0.02,1.0,0.0,51.0,91.4,150.4,30.0,4543.0,,,132.0,2000.0,,,126.0,0.0,0.0,5.0,-14.0,62.0,3.0,0.0,0.0,-10.0,0.0,0.0,-57.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,190.4,2503.0,2503.0,24.9,11.9,,11.9,24.4,,,16.8,0.0,0.0,5.9,7.0,5.4,,,,,384.8,1371.2,381.2,1344.2,388.4,1322.6,390.2,1338.8,,,-29.0,0.0,,24.4,2.0,0.0,,,1.888,1.678,81.8,190.22,,,74.0,R,,2503.0,386.15,4.224835886214441,1.5297638888888887,82303.68299999999,413.6,True,2026-03-18 22:55:22 - Flight 1,11.9,12.361344537815125
845.06,2,9,2026-03-18 23:09:09,36.90454,-121.44192,2032.0,147.1,145.4,-12.5,-0.71,KCVH,1.7,113.7,0.0,1.1,-3.3,132.6,140.3,1927.0,0.0,-0.04,0.9,0.0,89.0,91.4,149.9,30.0,4543.0,,,132.0,2000.0,,,126.0,0.0,0.0,5.0,-14.0,63.0,3.0,0.0,0.0,-8.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,190.4,2501.0,2501.0,24.9,11.9,,11.9,24.4,,,16.8,0.0,0.0,5.7,7.0,5.4,,,,,384.8,1373.0,381.2,1344.2,388.4,1322.6,390.2,1338.8,,,-29.0,0.0,,24.4,2.0,0.0,,,1.888,1.71,82.3,190.04,,,74.0,R,,2501.0,386.15,4.224835886214441,1.5330694444444442,82551.79166666664,413.6,True,2026-03-18 22:55:22 - Flight 1,11.9,12.361344537815125
846.06,2,9,2026-03-18 23:09:10,36.90398,-121.44144,2032.0,147.1,145.0,-12.5,-0.72,KCVH,1.6,113.0,0.0,1.1,-3.4,132.0,140.7,1927.0,-0.2,-0.03,1.0,0.0,68.0,91.4,150.3,30.0,4543.0,,,132.0,2000.0,,,126.0,0.0,0.0,5.0,-14.0,63.0,3.0,0.0,0.0,-7.0,0.0,0.0,-58.0,0.0,,,,3.0,0.0,0.0,1200.0,82.0,190.4,2503.0,2503.0,24.9,12.0,,12.0,24.3,,,16.8,0.0,0.0,5.6,7.0,5.4,,,,,384.8,1371.2,381.2,1342.4,388.4,1320.8,390.2,1337.0,,,-29.0,0.0,,24.3,2.0,0.0,,,1.888,1.703,82.0,190.04,,,74.0,R,,2503.0,386.15,4.224835886214441,1.5363888888888886,82799.90033333331,413.6,True,2026-03-18 22:55:22 - Flight 1,12.0,12.258333333333333
847.06,2,9,2026-03-18 23:09:11,36.90342,-121.44095,2033.0,147.3,144.8,-12.5,-0.72,KCVH,1.6,112.2,0.0,1.0,-3.1,131.7,140.5,1928.0,-0.4,-0.01,0.9,0.0,70.0,91.4,150.1,30.0,4543.0,,,132.0,2000.0,,,126.0,0.0,0.0,5.0,-14.0,64.0,3.0,0.0,0.0,-7.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,190.4,2502.0,2502.0,24.9,12.0,,12.0,24.3,,,16.8,0.0,0.0,5.7,7.0,5.4,,,,,384.8,1365.8,381.2,1338.8,388.4,1317.2,390.2,1335.2,,,-29.0,0.0,,24.3,2.0,0.0,,,1.888,1.7,82.3,190.04,,,74.0,R,,2502.0,386.15,4.224835886214441,1.539722222222222,83048.17766666666,413.6,True,2026-03-18 22:55:22 - Flight 1,12.0,12.275
848.06,2,9,2026-03-18 23:09:12,36.90287,-121.44045,2032.0,147.4,144.5,-12.5,-0.73,KCVH,1.6,111.4,0.0,1.0,-2.3,131.7,140.3,1929.0,-0.0,-0.03,1.0,0.0,75.0,91.4,150.0,30.0,4543.0,,,132.0,2000.0,,,126.0,0.0,0.0,5.0,-15.0,65.0,3.0,0.0,0.0,-8.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,190.4,2499.0,2499.0,24.9,12.0,,12.0,24.3,,,16.8,0.0,0.0,5.9,7.0,5.4,,,,,384.8,1362.2,381.2,1337.0,388.4,1315.4,390.2,1333.4,,,-29.0,0.0,,24.3,2.0,0.0,,,1.888,1.7,82.0,190.22,,,74.0,R,,2499.0,386.15,4.224835886214441,1.5430555555555554,83296.70799999998,413.6,True,2026-03-18 22:55:22 - Flight 1,12.0,12.283333333333333
849.06,2,9,2026-03-18 23:09:13,36.90231,-121.43996,2031.0,147.6,144.3,-12.5,-0.73,KCVH,1.5,110.6,0.0,1.1,-2.5,131.4,140.1,1930.0,0.0,-0.03,0.9,0.0,48.0,91.4,149.7,30.0,4543.0,,,132.0,2000.0,,,126.0,0.0,0.0,5.0,-15.0,66.0,3.0,0.0,0.0,-7.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,190.4,2499.0,2499.0,24.9,12.0,,12.0,24.3,,,16.8,0.0,0.0,5.7,7.1,5.4,,,,,384.8,1364.0,381.2,1335.2,390.2,1315.4,390.2,1331.6,,,-29.0,0.0,,24.3,2.0,0.0,,,1.888,1.733,81.9,190.57999999999998,,,74.0,R,,2499.0,386.59999999999997,4.229759299781181,1.5463888888888886,83545.49133333331,413.6,True,2026-03-18 22:55:22 - Flight 1,12.0,12.299999999999999
850.06,2,9,2026-03-18 23:09:14,36.90175,-121.43946,2030.0,147.7,144.1,-12.5,-0.73,KCVH,1.5,109.7,0.0,1.2,-2.7,130.8,139.8,1930.0,-0.3,-0.02,0.9,0.0,-47.0,91.4,149.4,30.0,4543.0,,,132.0,2100.0,,,126.0,0.0,0.0,5.0,-15.0,67.0,3.0,0.0,0.0,-6.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,190.4,2500.0,2500.0,24.9,12.0,,12.0,24.3,,,16.8,0.0,0.0,5.5,7.1,5.4,,,,,384.8,1364.0,381.2,1337.0,390.2,1317.2,390.2,1333.4,,,-29.0,0.0,,24.3,2.0,0.0,,,1.888,1.726,81.9,190.22,,,74.0,R,,2500.0,386.59999999999997,4.229759299781181,1.549722222222222,83794.52766666665,413.6,True,2026-03-18 22:55:22 - Flight 1,12.0,12.308333333333332
851.06,2,9,2026-03-18 23:09:15,36.9012,-121.43895,2027.0,148.0,143.9,-12.5,-0.74,KCVH,1.5,108.8,0.0,1.2,-1.9,130.7,140.0,1930.0,-0.1,-0.02,1.0,0.0,-62.0,91.4,149.6,30.0,4537.0,,,132.0,4000.0,,,126.0,0.0,0.0,5.0,-15.0,67.0,3.0,0.0,0.0,-6.0,0.0,0.0,-57.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,190.4,2496.0,2496.0,24.9,12.0,,12.0,24.2,,,16.8,0.0,0.0,5.6,7.1,5.4,,,,,384.8,1365.8,381.2,1338.8,388.4,1317.2,390.2,1331.6,,,-29.0,0.0,,24.2,2.0,0.0,,,1.888,1.689,82.1,190.4,,,74.0,R,,2496.0,386.15,4.224835886214441,1.5530555555555554,84043.90133333331,413.6,True,2026-03-18 22:55:22 - Flight 1,12.0,12.333333333333334
852.06,2,9,2026-03-18 23:09:16,36.90065,-121.43845,2025.0,148.3,143.8,-12.5,-0.74,KCVH,1.4,107.9,0.0,1.1,-1.1,130.7,140.4,1930.0,-0.0,-0.04,1.0,0.0,-85.0,91.4,150.1,30.0,4537.0,,,132.0,4500.0,,,126.0,0.0,0.0,5.0,-15.0,68.0,3.0,0.0,0.0,-7.0,0.0,0.0,-57.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,190.4,2502.0,2502.0,24.9,12.0,,12.0,24.3,,,16.8,0.0,0.0,5.7,7.1,5.4,,,,,384.8,1367.6,381.2,1338.8,388.4,1319.0,390.2,1333.4,,,-29.0,0.0,,24.3,2.0,0.0,,,1.888,1.687,82.0,190.4,,,74.0,R,,2502.0,386.15,4.224835886214441,1.5563888888888886,84293.78099999999,413.6,True,2026-03-18 22:55:22 - Flight 1,12.0,12.358333333333334
853.06,2,9,2026-03-18 23:09:17,36.90009,-121.43794,2021.0,148.5,143.9,-12.5,-0.74,KCVH,1.4,106.9,0.0,1.0,-0.6,130.9,140.9,1929.0,-0.2,-0.02,1.0,0.0,-115.0,91.4,150.6,30.0,4537.0,,,132.0,4600.0,,,126.0,0.0,0.0,5.0,-15.0,69.0,3.0,0.0,0.0,-7.0,0.0,0.0,-56.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,190.4,2508.0,2508.0,24.9,12.0,,12.0,24.3,,,16.8,0.0,0.0,5.8,7.1,5.4,,,,,384.8,1367.6,381.2,1338.8,388.4,1320.8,390.2,1333.4,,,-29.0,0.0,,24.3,2.0,0.0,,,1.888,1.722,82.2,190.57999999999998,,,74.0,R,,2508.0,386.15,4.224835886214441,1.559722222222222,84544.08233333331,413.6,True,2026-03-18 22:55:22 - Flight 1,12.0,12.375
854.06,2,9,2026-03-18 23:09:18,36.89953,-121.43744,2018.0,148.8,144.1,-12.5,-0.75,KCVH,1.4,105.8,0.0,0.9,-0.2,131.3,140.6,1927.0,-0.0,-0.02,1.0,0.0,-135.0,91.4,150.2,30.0,4534.0,,,132.0,4500.0,,,126.0,0.0,0.0,5.0,-15.0,69.0,3.0,0.0,0.0,-8.0,0.0,0.0,-55.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,190.4,2507.0,2507.0,24.9,12.0,,12.0,24.3,,,16.8,0.0,0.0,5.8,7.1,5.4,,,,,384.8,1364.0,381.2,1337.0,388.4,1317.2,390.2,1331.6,,,-29.0,0.0,,24.3,2.0,0.0,,,1.888,1.689,81.9,190.94,,,74.0,R,,2507.0,386.15,4.224835886214441,1.5630555555555552,84794.80533333332,413.6,True,2026-03-18 22:55:22 - Flight 1,12.0,12.4
855.06,2,9,2026-03-18 23:09:19,36.89898,-121.43694,2016.0,149.0,144.2,-12.5,-0.75,KCVH,1.3,104.7,0.0,1.3,-0.6,131.8,140.3,1924.0,-0.0,-0.02,1.0,0.0,-161.0,91.4,150.0,30.0,4534.0,,,132.0,4500.0,,,126.0,0.0,0.0,5.0,-15.0,70.0,3.0,0.0,0.0,-7.0,0.0,0.0,-56.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,190.4,2501.0,2501.0,24.9,12.0,,12.0,24.3,,,16.8,0.0,0.0,5.6,7.1,5.4,,,,,384.8,1360.4,381.2,1333.4,388.4,1313.6,390.2,1329.8,,,-29.0,0.0,,24.3,2.0,0.0,,,1.887,1.688,81.9,190.57999999999998,,,74.0,R,,2501.0,386.15,4.224835886214441,1.5663888888888886,85045.94999999998,413.6,True,2026-03-18 22:55:22 - Flight 1,12.0,12.416666666666666
856.06,2,9,2026-03-18 23:09:20,36.89841,-121.43643,2014.0,149.0,144.3,-12.5,-0.75,KCVH,1.3,103.5,0.0,1.5,-0.4,132.2,140.4,1923.0,0.0,-0.02,1.0,0.0,-125.0,91.4,150.0,30.0,4534.0,,,132.0,4500.0,,,126.0,0.0,0.0,5.0,-15.0,70.0,3.0,0.0,0.0,-7.0,0.0,0.0,-57.0,0.0,,,,3.0,0.0,0.0,1200.0,82.0,190.4,2501.0,2501.0,24.9,11.9,,11.9,24.3,,,16.8,0.0,0.0,5.7,7.1,5.4,,,,,384.8,1364.0,381.2,1333.4,388.4,1313.6,390.2,1329.8,,,-29.0,0.0,,24.3,2.0,0.0,,,1.887,1.741,82.0,190.57999999999998,,,74.0,R,,2501.0,386.15,4.224835886214441,1.569708333333333,85297.26333333332,413.6,True,2026-03-18 22:55:22 - Flight 1,11.9,12.521008403361344
857.06,2,9,2026-03-18 23:09:21,36.89785,-121.43594,2013.0,148.8,144.6,-12.5,-0.76,KCVH,1.3,102.3,0.0,1.6,-0.3,132.6,140.4,1921.0,0.1,-0.02,1.0,0.0,-123.0,91.4,150.0,30.0,4525.0,,,132.0,4500.0,,,126.0,0.0,0.0,5.0,-15.0,71.0,3.0,0.0,0.0,-7.0,0.0,0.0,-57.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,190.4,2502.0,2502.0,24.9,12.0,,12.0,24.3,,,16.8,0.0,0.0,5.7,7.1,5.4,,,,,384.8,1364.0,381.2,1333.4,388.4,1315.4,390.2,1331.6,,,-29.0,0.0,,24.3,2.0,0.0,,,1.887,1.741,81.7,190.57999999999998,,,74.0,R,,2502.0,386.15,4.224835886214441,1.5730277777777775,85548.40799999998,413.6,True,2026-03-18 22:55:22 - Flight 1,12.0,12.4
858.06,2,9,2026-03-18 23:09:22,36.89729,-121.43544,2013.0,148.6,144.7,-12.5,-0.76,KCVH,1.2,101.0,0.0,1.7,0.1,133.3,139.8,1919.0,0.2,-0.02,1.0,0.0,-86.0,91.4,149.3,30.0,4525.0,,,132.0,4500.0,,,126.0,0.0,0.0,5.0,-15.0,71.0,3.0,0.0,0.0,-8.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,190.4,2498.0,2498.0,24.9,12.0,,12.0,24.2,,,16.8,0.0,0.0,5.9,7.1,5.4,,,,,384.8,1367.6,381.2,1335.2,388.4,1317.2,390.2,1335.2,,,-29.0,0.0,,24.2,2.0,0.0,,,1.887,1.738,82.0,190.57999999999998,,,74.0,R,,2498.0,386.15,4.224835886214441,1.5763611111111109,85799.21533333331,413.6,True,2026-03-18 22:55:22 - Flight 1,12.0,12.383333333333333
