Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_Delta_T,OIL_Delta_T,Fuel Flow Integral,Distance Traveled,Max CHT,Engine Run,Flight ID,Fuel Flow,MPG
125.06,1,10,2026-04-09 22:17:50,37.08161,-121.59956,382.0,0.1,239.3,-12.6,,,,,0.0,10.8,-0.7,8.0,0.0,256.0,0.0,-0.01,1.0,99.0,75.0,30.0,0.0,30.09,2039.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,25.3,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,26.0,26.0,,,11.0,0.0,,25.3,11.0,4.998,,,0.657,1.409,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,78.8,78.8,,,73.4,0.0,77.45,-8.549999999999997,-12.599999999999994,0.005055555555555556,4.975666666666667,397.4,True,2026-04-09 22:15:49,0.0,0.0
126.06,1,10,2026-04-09 22:17:51,37.08168,-121.59963,350.0,0.1,239.3,-12.6,,,,,0.0,10.9,-0.8,8.0,0.0,256.0,0.1,-0.02,1.0,99.0,78.0,30.0,0.0,30.09,2040.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,25.2,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,26.0,,,11.0,0.0,,25.2,11.0,4.998,,,0.656,1.465,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,78.8,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,5.144333333333334,397.4,True,2026-04-09 22:15:49,0.0,0.0
127.06,1,10,2026-04-09 22:17:52,37.08168,-121.59963,350.0,0.0,239.3,-12.6,,,,,0.0,10.9,-0.8,7.9,0.0,256.0,0.0,-0.02,1.0,99.0,69.0,30.0,0.0,30.09,2040.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,25.2,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,26.0,,,11.0,0.0,,25.2,11.0,4.998,,,0.654,1.437,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,78.8,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,5.228666666666667,397.4,True,2026-04-09 22:15:49,0.0,0.0
128.06,1,10,2026-04-09 22:17:53,37.08168,-121.59963,350.0,0.0,239.3,-12.6,,,,,0.0,10.9,-0.8,7.9,0.0,257.0,0.0,-0.02,0.9,99.0,54.0,30.0,0.0,30.09,2041.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,25.1,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,26.0,,,12.0,0.0,,25.1,11.0,4.998,,,0.654,1.465,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,78.8,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,5.228666666666667,397.4,True,2026-04-09 22:15:49,0.0,0.0
129.06,1,10,2026-04-09 22:17:54,37.08168,-121.59963,348.0,0.1,239.3,-12.6,,,,,0.0,10.9,-0.8,7.9,0.0,257.0,0.0,-0.02,1.0,99.0,54.0,30.0,0.0,30.09,2041.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,25.0,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,26.0,,,12.0,0.0,,25.0,11.0,4.998,,,0.654,1.465,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,78.8,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,5.313000000000001,397.4,True,2026-04-09 22:15:49,0.0,0.0
130.06,1,10,2026-04-09 22:17:55,37.08168,-121.59963,347.0,0.1,239.3,-12.6,,,,,0.0,10.9,-0.8,7.9,0.0,259.0,0.0,-0.02,1.0,99.0,78.0,30.0,0.0,30.09,2044.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,25.0,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,26.0,,,12.0,0.0,,25.0,11.0,4.998,,,0.654,1.409,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,78.8,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,5.4816666666666665,397.4,True,2026-04-09 22:15:49,0.0,0.0
131.06,1,10,2026-04-09 22:17:56,37.08169,-121.59965,336.0,0.1,239.3,-12.6,,,,,0.0,10.9,-0.8,8.0,0.0,259.0,0.0,-0.02,1.0,99.0,50.0,30.0,0.0,30.09,2044.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,24.9,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,26.0,,,12.0,0.0,,24.9,11.0,4.998,,,0.654,1.337,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,78.8,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,5.650333333333333,397.4,True,2026-04-09 22:15:49,0.0,0.0
132.06,1,10,2026-04-09 22:17:57,37.08157,-121.5996,284.0,0.1,239.3,-12.6,,,,,0.0,10.8,-0.7,7.9,0.0,260.0,0.0,-0.01,1.0,99.0,43.0,30.0,0.0,30.09,2045.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,24.9,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,26.0,,,12.0,0.0,,24.9,11.0,4.998,,,0.657,1.409,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,78.8,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,5.819,397.4,True,2026-04-09 22:15:49,0.0,0.0
133.06,1,10,2026-04-09 22:17:58,37.08157,-121.5996,284.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.7,7.9,0.0,260.0,0.0,-0.01,1.0,99.0,14.0,30.0,0.0,30.09,2045.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,24.8,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,26.0,,,12.0,0.0,,24.8,11.0,4.998,,,0.656,1.41,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,78.8,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,5.903333333333333,397.4,True,2026-04-09 22:15:49,0.0,0.0
134.06,1,10,2026-04-09 22:17:59,37.08157,-121.5996,281.0,0.1,239.3,-12.6,,,,,0.0,10.8,-0.8,7.9,0.0,260.0,0.0,-0.01,1.0,99.0,18.0,30.0,0.0,30.09,2045.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,24.8,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,26.0,,,12.0,0.0,,24.8,11.0,4.998,,,0.654,1.449,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,78.8,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,5.987666666666667,397.4,True,2026-04-09 22:15:49,0.0,0.0
135.06,1,10,2026-04-09 22:18:00,37.08157,-121.5996,283.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.8,7.9,0.0,260.0,0.0,-0.01,1.0,99.0,-27.0,30.0,0.0,30.09,2055.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,24.7,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,26.0,,,12.0,0.0,,24.7,11.0,4.998,,,0.656,1.494,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,78.8,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,6.072,397.4,True,2026-04-09 22:15:49,0.0,0.0
136.06,1,10,2026-04-09 22:18:01,37.08157,-121.5996,282.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.7,7.9,0.0,260.0,0.0,-0.01,1.0,99.0,15.0,30.0,0.0,30.09,2055.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,24.6,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,26.0,,,12.0,0.0,,24.6,11.0,4.998,,,0.654,1.462,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,78.8,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,6.072,397.4,True,2026-04-09 22:15:49,0.0,0.0
137.06,1,10,2026-04-09 22:18:02,37.08157,-121.5996,281.0,0.0,239.3,-12.6,,,,,0.0,10.9,-0.8,7.9,0.0,260.0,0.0,-0.01,1.0,99.0,-26.0,30.0,0.0,30.09,2056.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,24.6,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,26.0,,,12.0,0.0,,24.6,11.0,4.998,,,0.656,1.434,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,78.8,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,6.072,397.4,True,2026-04-09 22:15:49,0.0,0.0
138.06,1,10,2026-04-09 22:18:03,37.08157,-121.5996,280.0,0.0,239.3,-12.6,,,,,0.0,10.9,-0.6,8.0,0.0,260.0,0.1,-0.01,1.0,99.0,-29.0,30.0,0.0,30.09,2056.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,24.5,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,26.0,,,12.0,0.0,,24.5,11.0,4.998,,,0.654,1.442,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,78.8,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,6.072,397.4,True,2026-04-09 22:15:49,0.0,0.0
139.06,1,10,2026-04-09 22:18:04,37.08157,-121.5996,277.0,0.0,239.3,-12.6,,,,,0.0,10.9,-0.6,8.0,0.0,260.0,0.0,-0.01,1.0,99.0,-6.0,30.0,0.0,30.09,2056.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,24.5,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,26.0,,,12.0,0.0,,24.5,11.0,4.998,,,0.654,1.41,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,78.8,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,6.072,397.4,True,2026-04-09 22:15:49,0.0,0.0
140.06,1,10,2026-04-09 22:18:05,37.08156,-121.5996,277.0,0.0,239.3,-12.6,,,,,0.0,10.9,-0.7,8.1,0.0,260.0,0.0,-0.01,1.0,99.0,2.0,30.0,0.0,30.09,2065.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,24.4,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,26.0,,,12.0,0.0,,24.4,11.0,4.998,,,0.654,1.41,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,78.8,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,6.072,397.4,True,2026-04-09 22:15:49,0.0,0.0
141.06,1,10,2026-04-09 22:18:06,37.08157,-121.5996,273.0,0.1,239.3,-12.6,,,,,0.0,10.9,-0.7,8.1,0.0,260.0,0.0,-0.01,1.0,99.0,22.0,30.0,0.0,30.09,2065.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,24.3,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,27.0,,,12.0,0.0,,24.3,11.0,4.998,,,0.654,1.431,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,80.6,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,6.156333333333333,397.4,True,2026-04-09 22:15:49,0.0,0.0
142.06,1,10,2026-04-09 22:18:07,37.08156,-121.5996,272.0,0.1,239.3,-12.6,,,,,0.0,10.9,-0.7,8.0,0.0,260.0,0.0,-0.01,1.0,99.0,2.0,30.0,0.0,30.09,2065.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,24.3,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,26.0,,,12.0,0.0,,24.3,11.0,4.998,,,0.654,1.41,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,78.8,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,6.325,397.4,True,2026-04-09 22:15:49,0.0,0.0
143.06,1,10,2026-04-09 22:18:08,37.08156,-121.5996,271.0,0.0,239.3,-12.6,,,,,0.0,10.9,-0.7,8.0,0.0,260.0,0.0,-0.01,1.0,99.0,-2.0,30.0,0.0,30.09,2066.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,24.2,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,26.0,,,12.0,0.0,,24.2,11.0,4.998,,,0.654,1.409,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,78.8,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,6.4093333333333335,397.4,True,2026-04-09 22:15:49,0.0,0.0
144.06,1,10,2026-04-09 22:18:09,37.08156,-121.5996,269.0,0.1,239.3,-12.6,,,,,0.0,10.9,-0.8,8.0,0.0,260.0,0.0,-0.01,1.0,99.0,-42.0,30.0,0.0,30.09,2066.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,24.2,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,26.0,,,12.0,0.0,,24.2,11.0,4.998,,,0.654,1.41,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,78.8,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,6.493666666666667,397.4,True,2026-04-09 22:15:49,0.0,0.0
145.06,1,10,2026-04-09 22:18:10,37.08156,-121.5996,270.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.9,8.0,0.0,260.0,0.0,-0.01,1.0,99.0,-42.0,30.0,0.0,30.09,2066.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,24.1,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,27.0,,,12.0,0.0,,24.1,11.0,4.998,,,0.654,1.411,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,80.6,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,6.578,397.4,True,2026-04-09 22:15:49,0.0,0.0
146.06,1,10,2026-04-09 22:18:11,37.08156,-121.5996,268.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.9,7.8,0.0,260.0,0.0,-0.01,1.0,99.0,-37.0,30.0,0.0,30.09,2076.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,24.1,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,26.0,,,12.0,0.0,,24.1,11.0,4.998,,,0.654,1.41,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,78.8,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,6.578,397.4,True,2026-04-09 22:15:49,0.0,0.0
147.06,1,10,2026-04-09 22:18:12,37.08156,-121.5996,271.0,0.0,239.3,-12.6,,,,,0.0,10.9,-0.8,7.8,0.0,260.0,0.0,-0.01,1.0,99.0,-23.0,30.0,0.0,30.09,2077.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,24.0,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,27.0,,,12.0,0.0,,24.0,11.0,4.998,,,0.653,1.41,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,80.6,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,6.578,397.4,True,2026-04-09 22:15:49,0.0,0.0
148.06,1,10,2026-04-09 22:18:13,37.08156,-121.59959,270.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.8,7.9,0.0,260.0,0.1,-0.01,1.0,99.0,-37.0,30.0,0.0,30.09,2077.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,23.9,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,27.0,,,12.0,0.0,,23.9,11.0,4.998,,,0.653,1.41,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,80.6,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,6.578,397.4,True,2026-04-09 22:15:49,0.0,0.0
149.06,1,10,2026-04-09 22:18:14,37.08156,-121.59959,270.0,0.0,239.3,-12.6,,,,,0.0,10.9,-0.8,7.9,0.0,260.0,0.0,-0.01,1.0,99.0,-65.0,30.0,0.0,30.09,2077.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,23.9,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,25.0,27.0,,,12.0,0.0,,23.9,11.0,4.998,,,0.654,1.41,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,77.0,80.6,,,73.4,0.0,77.0,-9.0,-12.599999999999994,0.005055555555555556,6.578,397.4,True,2026-04-09 22:15:49,0.0,0.0
150.06,1,10,2026-04-09 22:18:15,37.08156,-121.59959,269.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.8,7.9,0.0,260.0,0.1,-0.01,1.0,99.0,-23.0,30.0,0.0,30.09,2087.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,23.8,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,26.0,27.0,,,12.0,0.0,,23.8,11.0,4.998,,,0.654,1.41,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,78.8,80.6,,,73.4,0.0,77.45,-8.549999999999997,-12.599999999999994,0.005055555555555556,6.578,397.4,True,2026-04-09 22:15:49,0.0,0.0
151.06,1,10,2026-04-09 22:18:16,37.08156,-121.59959,267.0,0.0,239.3,-12.6,,,,,0.0,10.9,-0.8,7.9,0.0,260.0,0.1,-0.01,1.0,99.0,-32.0,30.0,0.0,30.09,2087.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,23.8,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,26.0,27.0,,,12.0,0.0,,23.8,11.0,4.998,,,0.654,1.41,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,78.8,80.6,,,73.4,0.0,77.45,-8.549999999999997,-12.599999999999994,0.005055555555555556,6.578,397.4,True,2026-04-09 22:15:49,0.0,0.0
152.06,1,10,2026-04-09 22:18:17,37.08156,-121.59959,268.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.8,7.9,0.0,260.0,0.0,-0.01,1.0,99.0,-18.0,30.0,0.0,30.09,2087.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,23.7,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,26.0,27.0,,,12.0,0.0,,23.7,11.0,4.998,,,0.654,1.41,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,78.8,80.6,,,73.4,0.0,77.45,-8.549999999999997,-12.599999999999994,0.005055555555555556,6.578,397.4,True,2026-04-09 22:15:49,0.0,0.0
153.06,1,10,2026-04-09 22:18:18,37.08156,-121.59959,264.0,0.0,239.3,-12.6,,,,,0.0,10.9,-0.9,7.8,0.0,260.0,-0.0,-0.01,1.0,99.0,-15.0,30.0,0.0,30.09,2097.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,23.7,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,26.0,27.0,,,12.0,0.0,,23.7,11.0,4.998,,,0.654,1.41,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,78.8,80.6,,,73.4,0.0,77.45,-8.549999999999997,-12.599999999999994,0.005055555555555556,6.578,397.4,True,2026-04-09 22:15:49,0.0,0.0
154.06,1,10,2026-04-09 22:18:19,37.08155,-121.59959,236.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.9,7.7,0.0,260.0,0.0,-0.01,1.0,99.0,-19.0,30.0,0.0,30.09,2097.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,23.6,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,26.0,26.0,26.0,,,12.0,0.0,,23.6,11.0,2.915,,,0.654,1.41,0.0,23.0,,,,,,86.0,73.4,,,,,77.0,78.8,77.0,78.8,77.0,78.8,78.8,78.8,,,73.4,0.0,77.45,-8.549999999999997,-12.599999999999994,0.005055555555555556,6.578,397.4,True,2026-04-09 22:15:49,0.0,0.0
